track_title,artist_title,explicit,duration_ms,acousticness,danceability,energy,instrumentalness,key,liveliness,loudness,mode,speechiness,tempo,time_signature,valence,metric,billboard_hit
no scrubs,tlc,f,214400,0.0251,0.743,0.675,0.000717,8.0,0.0685,-4.2669999999999995,0.0,0.0953,92.90899999999999,4.0,0.59,8.42691378739224877986,1.0
no scrubs,tlc,f,214440,0.025,0.736,0.6659999999999999,0.000666,8.0,0.0682,-4.268,0.0,0.0783,92.927,4.0,0.578,8.42691378739224877986,1.0
devils & dust,bruce springsteen,f,298626,0.374,0.638,0.44299999999999995,0.00048300000000000003,2.0,0.547,-6.86,1.0,0.0283,111.079,4.0,0.556,0.01388888888888888889,1.0
lessons in love,level 42,f,246013,0.161,0.711,0.8440000000000001,0.000983,7.0,0.306,-8.496,1.0,0.0378,113.20700000000001,4.0,0.863,0.66035819406033425582,1.0
lessons in love,level 42,f,246013,0.141,0.7070000000000001,0.8440000000000001,0.00124,7.0,0.306,-8.48,1.0,0.0371,113.176,4.0,0.8540000000000001,0.66035819406033425582,1.0
lessons in love,level 42,f,246013,0.158,0.711,0.843,0.00116,7.0,0.306,-8.434,1.0,0.0384,113.21,4.0,0.861,0.66035819406033425582,1.0
test of time,the romantics,f,203266,0.0449,0.736,0.649,0.000035799999999999996,6.0,0.0576,-10.583,0.0,0.034,121.501,4.0,0.956,0.07581867782400872369,1.0
test of time,the romantics,f,202773,0.0399,0.736,0.644,0.00002410000000000001,6.0,0.0544,-10.635,0.0,0.0344,121.42399999999999,4.0,0.956,0.07581867782400872369,0.0
all for you,sister hazel,f,203440,0.889,0.607,0.441,0.0,9.0,0.32899999999999996,-8.092,1.0,0.033,135.308,4.0,0.7120000000000001,1.90560416189768240603,0.0
all for you,sister hazel,f,218706,0.0399,0.631,0.7559999999999999,0.00004370000000000001,8.0,0.0924,-6.377999999999999,1.0,0.0376,137.039,4.0,0.6709999999999999,1.90560416189768240603,1.0
all for you,sister hazel,f,218706,0.0399,0.631,0.7559999999999999,0.00004370000000000001,8.0,0.0924,-6.377999999999999,1.0,0.0376,137.039,4.0,0.6709999999999999,1.90560416189768240603,1.0
all for you,sister hazel,f,244760,0.16899999999999998,0.563,0.882,0.0000046,8.0,0.88,-7.385,1.0,0.0955,132.202,4.0,0.7509999999999999,1.90560416189768240603,1.0
all for you,sister hazel,f,244760,0.16899999999999998,0.563,0.882,0.0000046,8.0,0.88,-7.385,1.0,0.0955,132.202,4.0,0.7509999999999999,1.90560416189768240603,1.0
the night we met,lord huron,f,208226,0.968,0.441,0.379,0.262,2.0,0.639,-9.545,1.0,0.0449,174.118,3.0,0.105,0.04462268997152718083,1.0
the heart of dixie,danielle bradbery,f,209453,0.0191,0.44799999999999995,0.629,0.0,6.0,0.195,-4.763,1.0,0.0342,155.71,4.0,0.40399999999999997,0.15251083322081511051,1.0
the heart of dixie,danielle bradbery,f,209453,0.0191,0.44799999999999995,0.629,0.0,6.0,0.195,-4.763,1.0,0.0342,155.71,4.0,0.40399999999999997,0.15251083322081511051,1.0
the heart of dixie,danielle bradbery,f,209453,0.0196,0.451,0.65,0.0,6.0,0.2,-4.776,1.0,0.0345,155.841,4.0,0.40700000000000003,0.15251083322081511051,1.0
the heart of dixie,danielle bradbery,f,209453,0.0196,0.451,0.65,0.0,6.0,0.2,-4.776,1.0,0.0345,155.841,4.0,0.40700000000000003,0.15251083322081511051,1.0
problems,lil wayne,f,208504,0.0214,0.7979999999999999,0.5660000000000001,0.0,2.0,0.324,-7.004,1.0,0.285,139.98,4.0,0.0801,0.01754385964912280702,1.0
problems,lil wayne,t,208504,0.0169,0.807,0.5710000000000001,0.0,2.0,0.252,-6.937,1.0,0.312,139.996,4.0,0.0993,0.01754385964912280702,1.0
rough & ready,trace adkins,f,188173,0.0538,0.708,0.922,0.0000268,2.0,0.293,-3.8989999999999996,1.0,0.0424,117.005,4.0,0.7020000000000001,0.04969126111983254839,1.0
are you gonna kiss me or not,thompson square,f,184920,0.039,0.485,0.701,0.0,8.0,0.0977,-3.807,1.0,0.0288,151.94799999999995,4.0,0.613,0.43431856436521149139,1.0
i'm different,2 chainz,t,207000,0.0473,0.9359999999999999,0.7020000000000001,0.0,10.0,0.0838,-5.305,1.0,0.0615,97.524,4.0,0.7040000000000001,0.46013626048421352724,1.0
i'm different,2 chainz,t,207000,0.0473,0.9359999999999999,0.7020000000000001,0.0,10.0,0.0838,-5.305,1.0,0.0615,97.524,4.0,0.7040000000000001,0.46013626048421352724,1.0
"wild, wild west",the escape club,f,342840,0.0693,0.7809999999999999,0.8140000000000001,0.0,11.0,0.2,-6.475,0.0,0.0785,139.173,4.0,0.9420000000000001,3.29580963322117914153,1.0
"wild, wild west",the escape club,f,342840,0.0693,0.7809999999999999,0.8140000000000001,0.0,11.0,0.2,-6.475,0.0,0.0785,139.173,4.0,0.9420000000000001,3.29580963322117914153,1.0
laid,james,f,156666,0.00224,0.47200000000000003,0.912,0.000091,0.0,0.154,-9.415,1.0,0.0323,115.999,4.0,0.7490000000000001,0.17993682950615567303,1.0
laid,james,f,156866,0.0196,0.47700000000000004,0.965,0.000126,0.0,0.138,-5.735,1.0,0.0361,116.251,4.0,0.642,0.17993682950615567303,1.0
laid,james,f,157293,0.027000000000000003,0.475,0.975,0.000106,0.0,0.191,-4.523,1.0,0.0366,116.037,4.0,0.657,0.17993682950615567303,1.0
laid,james,f,156600,0.0217,0.473,0.965,0.0000459,0.0,0.11900000000000001,-4.984,1.0,0.0361,116.07600000000001,4.0,0.615,0.17993682950615567303,1.0
laid,james,f,156600,0.0188,0.46799999999999997,0.963,0.00005260000000000001,0.0,0.12300000000000001,-5.07,1.0,0.0356,116.079,4.0,0.627,0.17993682950615567303,1.0
4 seasons of loneliness,boyz ii men,f,292400,0.821,0.583,0.488,0.0000174,6.0,0.115,-10.494000000000002,1.0,0.0444,98.49700000000001,4.0,0.191,4.21405182536761484131,1.0
4 seasons of loneliness,boyz ii men,f,292400,0.821,0.583,0.488,0.0000174,6.0,0.115,-10.494000000000002,1.0,0.0444,98.49700000000001,4.0,0.191,4.21405182536761484131,1.0
4 seasons of loneliness,boyz ii men,f,292426,0.807,0.588,0.484,0.0000123,1.0,0.127,-10.478,1.0,0.0436,98.43799999999999,4.0,0.195,4.21405182536761484131,1.0
4 seasons of loneliness,boyz ii men,f,292426,0.807,0.588,0.484,0.0000123,1.0,0.127,-10.478,1.0,0.0436,98.43799999999999,4.0,0.195,4.21405182536761484131,1.0
i love you,martina mcbride,f,172186,0.019,0.708,0.597,0.0,0.0,0.177,-5.4110000000000005,1.0,0.025,106.706,4.0,0.629,0.53470578261871699411,1.0
i love you,martina mcbride,f,172186,0.019,0.708,0.597,0.0,0.0,0.177,-5.4110000000000005,1.0,0.025,106.706,4.0,0.629,0.53470578261871699411,1.0
i love you,martina mcbride,f,173360,0.0326,0.685,0.616,0.0,0.0,0.157,-4.961,1.0,0.0255,106.7,4.0,0.662,0.53470578261871699411,1.0
i love you,martina mcbride,f,173360,0.0326,0.685,0.616,0.0,0.0,0.157,-4.961,1.0,0.0255,106.7,4.0,0.662,0.53470578261871699411,1.0
i love you,martina mcbride,f,172293,0.0338,0.687,0.586,0.0,0.0,0.132,-5.9910000000000005,1.0,0.0254,106.75399999999999,4.0,0.732,0.53470578261871699411,1.0
i love you,martina mcbride,f,172293,0.0338,0.687,0.586,0.0,0.0,0.132,-5.9910000000000005,1.0,0.0254,106.75399999999999,4.0,0.732,0.53470578261871699411,1.0
wide open spaces,dixie chicks,f,223832,0.5770000000000001,0.563,0.544,0.0,4.0,0.128,-6.102,1.0,0.0306,179.351,4.0,0.602,0.26046008560740505228,1.0
wide open spaces,dixie chicks,f,223832,0.5770000000000001,0.563,0.544,0.0,4.0,0.128,-6.102,1.0,0.0306,179.351,4.0,0.602,0.26046008560740505228,1.0
wide open spaces,dixie chicks,f,242226,0.0572,0.366,0.778,0.0,4.0,0.965,-3.785,1.0,0.0447,175.949,4.0,0.387,0.26046008560740505228,1.0
wide open spaces,dixie chicks,f,242226,0.0572,0.366,0.778,0.0,4.0,0.965,-3.785,1.0,0.0447,175.949,4.0,0.387,0.26046008560740505228,1.0
buzzkill,luke bryan,f,217853,0.0293,0.52,0.7759999999999999,0.0,6.0,0.106,-4.787,1.0,0.0339,144.99200000000005,4.0,0.502,0.02361452361452361452,1.0
all i wanted,kansas,f,201133,0.0206,0.502,0.484,0.00000379,3.0,0.659,-14.219000000000001,1.0,0.0339,113.338,4.0,0.674,0.50438752110485580564,1.0
all i wanted,kansas,f,201133,0.0206,0.502,0.484,0.00000379,3.0,0.659,-14.219000000000001,1.0,0.0339,113.338,4.0,0.674,0.50438752110485580564,1.0
as good as i once was,toby keith,f,227840,0.275,0.679,0.8420000000000001,0.0,5.0,0.135,-4.364,1.0,0.0376,119.01299999999999,4.0,0.72,0.49361748043451003620,1.0
as good as i once was,toby keith,f,227893,0.289,0.6679999999999999,0.858,0.0,5.0,0.23,-3.63,1.0,0.0404,119.01899999999999,4.0,0.6940000000000001,0.49361748043451003620,1.0
i'll think of a reason later,lee ann womack,f,218666,0.0913,0.593,0.8220000000000001,0.000193,3.0,0.28600000000000003,-5.521,1.0,0.036000000000000004,141.988,4.0,0.615,0.34760152886717913768,1.0
you be killin em,fabolous,t,209693,0.444,0.664,0.909,0.0,6.0,0.525,-3.552,0.0,0.22,93.977,4.0,0.557,0.25074544702101926295,1.0
life's what you make it,hannah montana,f,188466,0.040999999999999995,0.633,0.9359999999999999,0.0,0.0,0.589,-3.252,1.0,0.0493,143.984,4.0,0.8320000000000001,0.09476190476190476191,1.0
far behind,candlebox,f,299733,0.00187,0.552,0.645,0.00000138,7.0,0.0424,-6.595,1.0,0.0268,89.51799999999999,4.0,0.588,0.72729035978640971911,1.0
far behind,candlebox,f,299733,0.00187,0.552,0.645,0.00000138,7.0,0.0424,-6.595,1.0,0.0268,89.51799999999999,4.0,0.588,0.72729035978640971911,1.0
far behind,candlebox,f,299733,0.00187,0.552,0.645,0.00000138,7.0,0.0424,-6.595,1.0,0.0268,89.51799999999999,4.0,0.588,0.72729035978640971911,1.0
far behind,candlebox,f,299733,0.00187,0.552,0.645,0.00000138,7.0,0.0424,-6.595,1.0,0.0268,89.51799999999999,4.0,0.588,0.72729035978640971911,1.0
far behind,candlebox,f,292493,0.0006490000000000001,0.53,0.674,0.000025,7.0,0.113,-7.189,1.0,0.0265,90.007,4.0,0.48100000000000004,0.72729035978640971911,1.0
far behind,candlebox,f,292493,0.0006490000000000001,0.53,0.674,0.000025,7.0,0.113,-7.189,1.0,0.0265,90.007,4.0,0.48100000000000004,0.72729035978640971911,1.0
far behind,candlebox,f,299733,0.00187,0.552,0.645,0.00000138,7.0,0.0424,-6.595,1.0,0.0268,89.51799999999999,4.0,0.588,0.72729035978640971911,1.0
far behind,candlebox,f,299733,0.00187,0.552,0.645,0.00000138,7.0,0.0424,-6.595,1.0,0.0268,89.51799999999999,4.0,0.588,0.72729035978640971911,1.0
far behind,candlebox,f,321143,0.0022199999999999998,0.24100000000000002,0.732,0.000938,7.0,0.7759999999999999,-7.539,1.0,0.039,86.54700000000004,4.0,0.35600000000000004,0.72729035978640971911,1.0
far behind,candlebox,f,321143,0.0022199999999999998,0.24100000000000002,0.732,0.000938,7.0,0.7759999999999999,-7.539,1.0,0.039,86.54700000000004,4.0,0.35600000000000004,0.72729035978640971911,1.0
friday i'm in love,the cure,f,214400,0.0009720000000000001,0.526,0.762,0.00011599999999999999,0.0,0.33799999999999997,-12.437000000000001,0.0,0.0342,136.203,4.0,0.505,0.70700285598881192725,0.0
you say,lauren daigle,f,274693,0.682,0.486,0.632,0.0,5.0,0.0869,-6.89,1.0,0.0344,147.892,4.0,0.0791,0.37612929941981907894,1.0
you say,lauren daigle,f,274693,0.682,0.486,0.632,0.0,5.0,0.0869,-6.89,1.0,0.0344,147.892,4.0,0.0791,0.37612929941981907894,1.0
hero,enrique iglesias,f,264600,0.135,0.5670000000000001,0.65,0.000019399999999999997,7.0,0.11,-5.478,1.0,0.0447,76.036,4.0,0.154,3.80340127546415725603,1.0
hero,enrique iglesias,f,264600,0.135,0.5670000000000001,0.65,0.000019399999999999997,7.0,0.11,-5.478,1.0,0.0447,76.036,4.0,0.154,3.80340127546415725603,1.0
hero,enrique iglesias,f,264240,0.154,0.5710000000000001,0.64,0.000011400000000000001,7.0,0.146,-5.544,1.0,0.0422,151.968,4.0,0.168,3.80340127546415725603,1.0
hero,enrique iglesias,f,264240,0.154,0.5710000000000001,0.64,0.000011400000000000001,7.0,0.146,-5.544,1.0,0.0422,151.968,4.0,0.168,3.80340127546415725603,1.0
pumped up kicks,foster the people,f,239600,0.145,0.733,0.71,0.115,5.0,0.0956,-5.849,0.0,0.0292,127.975,4.0,0.965,4.50494226004788846542,1.0
pumped up kicks,foster the people,f,239600,0.145,0.733,0.71,0.115,5.0,0.0956,-5.849,0.0,0.0292,127.975,4.0,0.965,4.50494226004788846542,1.0
been you,justin bieber,f,199226,0.0255,0.736,0.794,0.0,7.0,0.322,-6.178,0.0,0.077,113.0,4.0,0.8540000000000001,0.01234567901234567901,1.0
acquainted,the weeknd,f,348826,0.436,0.38299999999999995,0.502,0.0,7.0,0.0996,-9.892000000000001,0.0,0.053,105.47399999999999,4.0,0.251,0.22826837866028253273,1.0
acquainted,the weeknd,f,348826,0.436,0.38299999999999995,0.502,0.0,7.0,0.0996,-9.892000000000001,0.0,0.053,105.47399999999999,4.0,0.251,0.22826837866028253273,1.0
acquainted,the weeknd,t,348853,0.484,0.3720000000000001,0.47700000000000004,0.0,7.0,0.0844,-9.838,0.0,0.0497,101.09700000000001,4.0,0.254,0.22826837866028253273,1.0
acquainted,the weeknd,t,348853,0.484,0.3720000000000001,0.47700000000000004,0.0,7.0,0.0844,-9.838,0.0,0.0497,101.09700000000001,4.0,0.254,0.22826837866028253273,1.0
man of the year,schoolboy q,f,215746,0.0040100000000000005,0.745,0.846,0.0,3.0,0.233,-5.2829999999999995,1.0,0.0389,111.93700000000001,4.0,0.335,0.17607885852369792653,1.0
man of the year,schoolboy q,t,216026,0.0053,0.75,0.856,0.0,3.0,0.188,-5.2410000000000005,1.0,0.0425,111.913,4.0,0.365,0.17607885852369792653,1.0
man of the year,schoolboy q,t,216013,0.00536,0.7490000000000001,0.865,0.0,3.0,0.198,-5.228,1.0,0.0413,111.914,4.0,0.371,0.17607885852369792653,1.0
wagon wheel,darius rucker,f,298400,0.456,0.529,0.6629999999999999,0.0,9.0,0.142,-7.138,1.0,0.0306,148.102,4.0,0.5920000000000001,0.92922786713326553792,1.0
like we never loved at all,faith hill,f,257693,0.0817,0.4970000000000001,0.46799999999999997,0.0,2.0,0.11199999999999999,-8.182,1.0,0.0286,133.789,4.0,0.285,0.36232683732328169829,1.0
like we never loved at all,faith hill,f,257693,0.0817,0.4970000000000001,0.46799999999999997,0.0,2.0,0.11199999999999999,-8.182,1.0,0.0286,133.789,4.0,0.285,0.36232683732328169829,1.0
for the first time,the script,t,252853,0.0328,0.396,0.629,0.0,9.0,0.183,-4.78,1.0,0.0287,173.794,4.0,0.358,0.71061959591285607853,0.0
ivy,frank ocean,t,249191,0.782,0.5670000000000001,0.38799999999999996,0.000309,9.0,0.248,-9.579,0.0,0.0384,116.36200000000001,4.0,0.452,0.01250000000000000000,1.0
night's on fire,david nail,f,189733,0.243,0.54,0.7759999999999999,0.0,4.0,0.37799999999999995,-4.155,1.0,0.043,164.046,4.0,0.784,0.05545872435943357929,1.0
redneck woman,gretchen wilson,f,221333,0.13,0.499,0.825,0.0,6.0,0.306,-5.146,1.0,0.177,185.06900000000002,4.0,0.753,0.51530338317944527540,1.0
redneck woman,gretchen wilson,f,228333,0.0192,0.292,0.927,0.0,5.0,0.711,-3.103,0.0,0.0701,182.97099999999998,4.0,0.604,0.51530338317944527540,1.0
forever in love,kenny g,f,246120,0.35100000000000003,0.377,0.46399999999999997,0.139,5.0,0.154,-8.492,1.0,0.0282,81.419,4.0,0.105,0.68497681975462101263,0.0
forever in love,kenny g,f,297866,0.261,0.375,0.493,0.0985,5.0,0.158,-7.479,1.0,0.027999999999999997,81.54899999999998,4.0,0.0987,0.68497681975462101263,0.0
forever in love,kenny g,f,297866,0.24600000000000002,0.33299999999999996,0.513,0.0902,5.0,0.177,-7.5420000000000025,1.0,0.0278,81.992,4.0,0.0969,0.68497681975462101263,0.0
you & i (nobody in the world),john legend,f,252653,0.129,0.456,0.342,0.0,11.0,0.124,-8.162,0.0,0.0283,84.087,4.0,0.22399999999999998,0.02567783094098883573,0.0
bring it back,travis porter,t,276897,0.172,0.9440000000000001,0.625,0.0,11.0,0.126,-8.562000000000001,0.0,0.127,98.01,4.0,0.607,0.12049054016159279316,0.0
bring it back,travis porter,t,217906,0.11599999999999999,0.9440000000000001,0.76,0.0,11.0,0.113,-4.355,0.0,0.0851,98.001,4.0,0.545,0.12049054016159279316,1.0
bring it back,travis porter,f,217906,0.128,0.8270000000000001,0.74,0.0,9.0,0.102,-4.912,1.0,0.259,196.09,4.0,0.594,0.12049054016159279316,1.0
you are the best thing,ray lamontagne,f,231840,0.0304,0.579,0.727,0.0000199,10.0,0.172,-4.872,1.0,0.0332,170.593,4.0,0.885,0.01111111111111111111,0.0
you are the best thing,ray lamontagne,f,231840,0.0304,0.579,0.727,0.0000199,10.0,0.172,-4.872,1.0,0.0332,170.593,4.0,0.885,0.01111111111111111111,0.0
you make it easy,jason aldean,f,196800,0.14300000000000002,0.375,0.574,0.0,7.0,0.11,-5.305,1.0,0.0315,132.025,3.0,0.406,0.51830869365367764494,1.0
born to be my baby,bon jovi,f,280106,0.0089,0.534,0.9590000000000001,0.0,7.0,0.34700000000000003,-4.289,1.0,0.0379,131.278,4.0,0.7559999999999999,1.72524203737439031556,1.0
born to be my baby,bon jovi,f,280106,0.0089,0.534,0.9590000000000001,0.0,7.0,0.34700000000000003,-4.289,1.0,0.0379,131.278,4.0,0.7559999999999999,1.72524203737439031556,1.0
lesson in leavin',jo dee messina,f,220200,0.273,0.612,0.804,0.0,7.0,0.311,-7.275,1.0,0.0543,80.771,4.0,0.841,0.52212881878267865895,1.0
lesson in leavin',jo dee messina,f,220200,0.273,0.612,0.804,0.0,7.0,0.311,-7.275,1.0,0.0543,80.771,4.0,0.841,0.52212881878267865895,1.0
pull up,mr. vegas,f,213466,0.11599999999999999,0.9620000000000001,0.632,0.0,11.0,0.10800000000000001,-4.7,0.0,0.17600000000000002,119.912,4.0,0.892,0.02040816326530612244,1.0
no matter what they say,lil' kim,f,251200,0.0262,0.743,0.774,0.0,1.0,0.13699999999999998,-7.697,1.0,0.325,106.08200000000001,4.0,0.6459999999999999,0.13245814966220203985,1.0
if i could,regina belle,f,240266,0.153,0.264,0.534,0.0,5.0,0.34700000000000003,-7.4,1.0,0.0331,81.516,4.0,0.158,0.25176088100530815829,1.0
if i could,regina belle,f,241466,0.35700000000000004,0.254,0.451,0.0,5.0,0.235,-10.14,1.0,0.0416,80.303,4.0,0.113,0.25176088100530815829,1.0
if i could,regina belle,f,240333,0.28600000000000003,0.289,0.602,0.0,6.0,0.244,-5.122999999999998,1.0,0.0355,73.604,4.0,0.111,0.25176088100530815829,1.0
daddy won't sell the farm,montgomery gentry,f,258640,0.011000000000000001,0.708,0.728,0.0000226,7.0,0.0556,-7.039,1.0,0.0298,119.881,4.0,0.7040000000000001,0.07130869818410684625,0.0
good time,alan jackson,f,306773,0.0355,0.652,0.767,0.00000692,9.0,0.397,-10.445,1.0,0.0372,132.017,4.0,0.73,0.33031071303262894297,1.0
good time,alan jackson,f,306266,0.0762,0.652,0.9009999999999999,0.00000167,9.0,0.324,-5.646,1.0,0.0359,132.029,4.0,0.794,0.33031071303262894297,1.0
good time,alan jackson,f,306266,0.0762,0.652,0.9009999999999999,0.00000167,9.0,0.324,-5.646,1.0,0.0359,132.029,4.0,0.794,0.33031071303262894297,1.0
girl can't help it,journey,f,230640,0.0556,0.517,0.922,0.00000415,9.0,0.358,-2.3409999999999997,0.0,0.078,126.02799999999999,4.0,0.44799999999999995,0.43051911658229278551,1.0
when the lights go out,gerardo,f,244866,0.0337,0.833,0.799,0.00011200000000000001,1.0,0.18600000000000005,-10.292,1.0,0.0553,111.273,4.0,0.9620000000000001,0.02020408163265306122,1.0
taking everything,gerald levert,f,324826,0.1,0.71,0.568,0.0,3.0,0.113,-9.476,0.0,0.044000000000000004,114.001,4.0,0.332,0.53909039026707197339,1.0
taking everything,gerald levert,f,325666,0.0887,0.679,0.71,0.0,3.0,0.107,-5.395,0.0,0.0453,113.76899999999999,4.0,0.299,0.53909039026707197339,1.0
don't take away my heaven,aaron neville,f,280173,0.349,0.5770000000000001,0.7140000000000001,0.00000262,9.0,0.0815,-7.523,1.0,0.0972,187.23,4.0,0.62,0.27733680115688097874,1.0
don't take away my heaven,aaron neville,f,278080,0.304,0.5539999999999999,0.764,0.0,9.0,0.109,-6.275,1.0,0.12,187.28,4.0,0.59,0.27733680115688097874,1.0
i feel for you,chaka khan,f,343400,0.012,0.794,0.925,0.319,11.0,0.19699999999999998,-3.778,1.0,0.0625,124.884,4.0,0.9309999999999999,0.16035129894818520655,0.0
i'll always love you,taylor dayne,f,270786,0.256,0.604,0.5379999999999999,0.0,10.0,0.08800000000000001,-6.285,1.0,0.0228,85.33200000000002,4.0,0.446,1.89501095408922236080,1.0
i'll always love you,taylor dayne,f,270600,0.321,0.617,0.405,0.00000497,7.0,0.102,-10.975,0.0,0.0227,85.302,4.0,0.433,1.89501095408922236080,1.0
i'll always love you,taylor dayne,f,433200,0.122,0.439,0.591,0.0017,5.0,0.375,-7.921,0.0,0.035,85.28200000000002,4.0,0.327,1.89501095408922236080,1.0
i'll always love you,taylor dayne,f,259388,0.5479999999999999,0.462,0.5379999999999999,0.00644,0.0,0.159,-7.6,1.0,0.0292,170.40400000000002,4.0,0.386,1.89501095408922236080,1.0
made in the usa,demi lovato,f,196093,0.000875,0.5760000000000001,0.86,0.0,8.0,0.316,-3.9130000000000003,1.0,0.0394,87.461,4.0,0.594,0.02373595505617977528,1.0
love ain't like that,faith hill,f,229366,0.285,0.45799999999999996,0.52,0.0,2.0,0.466,-8.474,1.0,0.0266,147.579,4.0,0.40700000000000003,0.10538817256216162710,1.0
5% tint,travis scott,t,196138,0.17300000000000001,0.7120000000000001,0.48100000000000004,0.0,4.0,0.24100000000000002,-5.415,0.0,0.0487,140.0,4.0,0.062,0.03901373283395755306,0.0
your love,the outfield,f,216466,0.121,0.579,0.654,0.00000362,1.0,0.0673,-12.421,0.0,0.0553,129.537,4.0,0.616,1.14260653279582626760,1.0
kyrie,mr. mister,f,265840,0.0824,0.496,0.5660000000000001,0.0,0.0,0.13,-13.749,1.0,0.035,89.913,4.0,0.672,3.83264849871361236343,1.0
kyrie,mr. mister,f,265840,0.0824,0.496,0.5660000000000001,0.0,0.0,0.13,-13.749,1.0,0.035,89.913,4.0,0.672,3.83264849871361236343,1.0
drop,the pharcyde,t,336293,0.332,0.848,0.743,0.00000434,10.0,0.322,-7.0329999999999995,0.0,0.289,95.09100000000001,4.0,0.722,0.03150537634408602150,1.0
drop,the pharcyde,t,334466,0.335,0.853,0.754,0.00000621,10.0,0.252,-7.1579999999999995,0.0,0.259,95.081,4.0,0.69,0.03150537634408602150,1.0
take you down,chris brown,f,245933,0.107,0.387,0.64,0.0,11.0,0.319,-5.817,0.0,0.081,59.989,4.0,0.617,0.36736858056905128251,1.0
it's not over ('til it's over),starship,f,257333,0.00541,0.602,0.8390000000000001,0.00000185,6.0,0.151,-6.452000000000001,1.0,0.10099999999999999,129.091,4.0,0.58,0.66198151414922266966,0.0
it's not over ('til it's over),starship,f,254413,0.00479,0.611,0.6990000000000001,0.0000109,10.0,0.174,-11.255,0.0,0.0654,129.17,4.0,0.62,0.66198151414922266966,0.0
chun-li,nicki minaj,f,191600,0.257,0.8859999999999999,0.7240000000000001,0.00010800000000000001,6.0,0.106,-5.105,0.0,0.27699999999999997,97.056,4.0,0.456,0.44134764774787547366,1.0
chun-li,nicki minaj,f,191600,0.254,0.885,0.7240000000000001,0.000101,6.0,0.106,-5.104,0.0,0.27699999999999997,97.057,4.0,0.466,0.44134764774787547366,1.0
chun-li,nicki minaj,t,191600,0.276,0.69,0.7290000000000001,0.0000508,6.0,0.106,-5.08,0.0,0.3720000000000001,128.96,5.0,0.478,0.44134764774787547366,1.0
chun-li,nicki minaj,t,191600,0.276,0.6859999999999999,0.728,0.0000466,6.0,0.106,-5.083,0.0,0.376,128.972,5.0,0.473,0.44134764774787547366,1.0
chun-li,nicki minaj,f,191600,0.258,0.885,0.7240000000000001,0.000102,6.0,0.106,-5.107,0.0,0.276,97.059,4.0,0.46,0.44134764774787547366,1.0
chun-li,nicki minaj,t,191600,0.278,0.6890000000000001,0.732,0.000058099999999999996,6.0,0.106,-5.081,0.0,0.373,128.981,5.0,0.48200000000000004,0.44134764774787547366,1.0
play something country,brooks & dunn,f,194826,0.0817,0.6920000000000001,0.9440000000000001,0.0,7.0,0.574,-2.846,1.0,0.0322,115.148,4.0,0.774,0.25911690790398391577,1.0
play something country,brooks & dunn,f,195586,0.0782,0.684,0.909,0.00000122,0.0,0.373,-3.7969999999999997,1.0,0.0321,115.03399999999999,4.0,0.8640000000000001,0.25911690790398391577,1.0
play something country,brooks & dunn,f,195586,0.0782,0.684,0.909,0.00000122,0.0,0.368,-3.7969999999999997,1.0,0.0321,115.03399999999999,4.0,0.8640000000000001,0.25911690790398391577,1.0
i wanna rock,snoop dogg,t,240573,0.0473,0.777,0.8690000000000001,0.0,0.0,0.331,-2.355,1.0,0.266,91.01899999999999,4.0,0.506,0.21750763556164929015,1.0
i wanna rock,snoop dogg,t,240573,0.0473,0.777,0.8690000000000001,0.0,0.0,0.331,-2.355,1.0,0.266,91.01899999999999,4.0,0.506,0.21750763556164929015,1.0
mercy,duffy,f,220506,0.257,0.79,0.848,0.000286,0.0,0.121,-3.7,1.0,0.0332,129.906,4.0,0.966,0.39586502129418135783,1.0
mercy,duffy,f,219920,0.289,0.792,0.85,0.00011999999999999999,0.0,0.132,-3.6210000000000004,1.0,0.0329,129.906,4.0,0.965,0.39586502129418135783,1.0
mercy,duffy,f,219920,0.268,0.7909999999999999,0.857,0.000173,0.0,0.121,-3.75,1.0,0.0337,129.908,4.0,0.963,0.39586502129418135783,1.0
mercy,duffy,f,219920,0.253,0.7909999999999999,0.852,0.000106,0.0,0.113,-3.6430000000000002,1.0,0.0338,129.891,4.0,0.966,0.39586502129418135783,1.0
true companion,marc cohn,f,249960,0.812,0.465,0.16,0.00000111,9.0,0.109,-18.027,1.0,0.0406,114.59100000000001,4.0,0.293,0.05720601586862985039,1.0
baby,brandy,f,313293,0.0236,0.807,0.6509999999999999,0.00000665,5.0,0.174,-6.7139999999999995,0.0,0.0477,91.02799999999999,4.0,0.8290000000000001,2.18516230782965062885,1.0
layla,eric clapton,f,289026,0.321,0.5579999999999999,0.524,0.0009519999999999999,2.0,0.94,-11.626,0.0,0.0459,93.654,4.0,0.636,0.89227572533373521462,1.0
layla,eric clapton,f,289026,0.321,0.5579999999999999,0.524,0.0009519999999999999,2.0,0.94,-11.626,0.0,0.0459,93.654,4.0,0.636,0.89227572533373521462,1.0
layla,eric clapton,f,289026,0.321,0.5579999999999999,0.524,0.0009519999999999999,2.0,0.94,-11.626,0.0,0.0459,93.654,4.0,0.636,0.89227572533373521462,1.0
layla,eric clapton,f,289026,0.321,0.5579999999999999,0.524,0.0009519999999999999,2.0,0.94,-11.626,0.0,0.0459,93.654,4.0,0.636,0.89227572533373521462,1.0
